viallabel,barcode,sampletypecode,shipping_box,shipping_position,new_batch
11049050401,8010746198,4,7000194389,G01,batch_12
11268020401,8010768945,4,7000194389,G02,batch_8
11254040401,8010769420,4,7000194389,G03,batch_6
11248010401,8038298544,4,7000194389,G04,batch_7
11253050401,8010769322,4,7000194389,G05,batch_10
11236010401,8038299611,4,7000194389,G06,batch_2
11080050401,8010745600,4,7000194389,G07,batch_1
11185070401,8038297819,4,7000194389,G08,batch_10
11157010401,8038299523,4,7000194389,G09,batch_3
11235050401,8038294289,4,7000194389,G10,batch_4
11025020401,8019473576,4,7000194389,G11,batch_14
11075050401,8010746533,4,7000194389,G12,batch_1
11049060401,8019471771,4,7000194389,H01,batch_12
11268040401,8010769264,4,7000194389,H02,batch_8
11254050401,8010769147,4,7000194389,H03,batch_6
11248040401,8038298280,4,7000194389,H04,batch_7
11253060401,8010769260,4,7000194389,H05,batch_10
11236040401,8038294349,4,7000194389,H06,batch_2
11080060401,8010766162,4,7000194389,H07,batch_1
11208010401,8038297723,4,7000194389,H08,batch_6
11157020401,8038299279,4,7000194389,H09,batch_3
11235060401,8038293450,4,7000194389,H10,batch_4
11025030401,8019473094,4,7000194389,H11,batch_14
11075060401,8010758237,4,7000194389,H12,batch_1
11238070401,8038297931,4,7000269118,A01,batch_3
11174020401,8038299404,4,7000269118,A02,batch_5
11222070401,8038298484,4,7000269118,A03,batch_16
11239010401,8038299605,4,7000269118,B01,batch_2
11174030401,8038299516,4,7000269118,B02,batch_5
11092010401,8010766107,4,7000269118,B03,batch_2
11239040401,8038299023,4,7000269118,C01,batch_2
11174040401,8038299349,4,7000269118,C02,batch_5
11092040401,8010766041,4,7000269118,C03,batch_2
11239050401,8038294200,4,7000269118,D01,batch_2
11174050401,8038299159,4,7000269118,D02,batch_5
11092050401,8010766030,4,7000269118,D03,batch_2
11239060401,8038298083,4,7000269118,E01,batch_2
11174070401,8038299213,4,7000269118,E02,batch_5
11239070401,8038301224,4,7000269118,F01,batch_2
11222010401,8038298212,4,7000269118,F02,batch_16
11045010401,8010746455,4,7000269118,G01,batch_3
11222040401,8038298173,4,7000269118,G02,batch_16
11174010401,8038299405,4,7000269118,H01,batch_5
11222050401,8038298741,4,7000269118,H02,batch_16
11274040401,8010769197,4,7000269119,A01,batch_6
11420020401,8040157828,4,7000269119,A02,batch_7
11270040401,8010768726,4,7000269119,A03,batch_12
11281030401,8010759896,4,7000269119,A04,batch_6
11280040401,8010759655,4,7000269119,A05,batch_10
11279060401,8010759883,4,7000269119,A06,batch_5
11282070401,8010759652,4,7000269119,A07,batch_8
11417040401,8040161273,4,7000269119,A08,batch_10
11324010401,8010759173,4,7000269119,A09,batch_5
11431010401,8040157990,4,7000269119,A10,batch_15
11327050401,8010759787,4,7000269119,A11,batch_9
11284020401,8010759469,4,7000269119,A12,batch_8
11274050401,8010768870,4,7000269119,B01,batch_6
11420030401,8040157780,4,7000269119,B02,batch_7
11270050401,8010769561,4,7000269119,B03,batch_12
11281040401,8010759434,4,7000269119,B04,batch_6
11280050401,8010759512,4,7000269119,B05,batch_10
11279070401,8010759570,4,7000269119,B06,batch_5
11325010401,8010751364,4,7000269119,B07,batch_6
11417050401,8040160896,4,7000269119,B08,batch_10
11324040401,8010751900,4,7000269119,B09,batch_5
11431020401,8040157739,4,7000269119,B10,batch_15
11327060401,8010751380,4,7000269119,B11,batch_9
11284030401,8010759407,4,7000269119,B12,batch_8
11274070401,8010768720,4,7000269119,C01,batch_6
11420040401,8040157889,4,7000269119,C02,batch_7
11108010401,8019471298,4,7000269119,C03,batch_1
11281050401,8010759776,4,7000269119,C04,batch_6
11280060401,8010759339,4,7000269119,C05,batch_10
11282010401,8010759186,4,7000269119,C06,batch_8
11325040401,8010752003,4,7000269119,C07,batch_6
11117010401,8019471884,4,7000269119,C08,batch_12
11324050401,8010751914,4,7000269119,C09,batch_5
11431030401,8040163418,4,7000269119,C10,batch_15
11327070401,8010751362,4,7000269119,C11,batch_9
11284040401,8010759247,4,7000269119,C12,batch_8
11318010401,8010759126,4,7000269119,D01,batch_5
11420050401,8040157551,4,7000269119,D02,batch_7
11317010401,8010751446,4,7000269119,D03,batch_14
11281060401,8010759738,4,7000269119,D04,batch_6
11279010401,8010759772,4,7000269119,D05,batch_5
11282020401,8010759051,4,7000269119,D06,batch_8
11325050401,8010751250,4,7000269119,D07,batch_6
11283010401,8010759984,4,7000269119,D08,batch_11
11419010401,8040157513,4,7000269119,D09,batch_12
11431040401,8040158154,4,7000269119,D10,batch_15
11328010401,8010751224,4,7000269119,D11,batch_2
11284050401,8010759727,4,7000269119,D12,batch_8
11318040401,8010759693,4,7000269119,E01,batch_5
11420070401,8040157292,4,7000269119,E02,batch_7
11317050401,8010751608,4,7000269119,E03,batch_14
11281070401,8010759447,4,7000269119,E04,batch_6
11279020401,8010759606,4,7000269119,E05,batch_5
11282030401,8010759944,4,7000269119,E06,batch_8
11325060401,8010751400,4,7000269119,E07,batch_6
11283020401,8010759067,4,7000269119,E08,batch_11
11419020401,8040157698,4,7000269119,E09,batch_12
11431050401,8040163393,4,7000269119,E10,batch_15
11328040401,8010751328,4,7000269119,E11,batch_2
11284070401,8010759427,4,7000269119,E12,batch_8
11318050401,8010759267,4,7000269119,F01,batch_5
11270010401,8010769567,4,7000269119,F02,batch_12
11317070401,8010751783,4,7000269119,F03,batch_14
11280010401,8010759965,4,7000269119,F04,batch_10
11279030401,8010759156,4,7000269119,F05,batch_5
11282040401,8010759622,4,7000269119,F06,batch_8
11417010401,8040160796,4,7000269119,F07,batch_10
11283030401,8010759345,4,7000269119,F08,batch_11
11419030401,8040157530,4,7000269119,F09,batch_12
11431060401,8040163631,4,7000269119,F10,batch_15
11328050401,8010751762,4,7000269119,F11,batch_2
11415010401,8040157738,4,7000269119,F12,batch_9
11318060401,8010759899,4,7000269119,G01,batch_5
11270020401,8010769558,4,7000269119,G02,batch_12
11281010401,8010759087,4,7000269119,G03,batch_6
11280020401,8010759626,4,7000269119,G04,batch_10
11279040401,8010759565,4,7000269119,G05,batch_5
11282050401,8010759241,4,7000269119,G06,batch_8
11417020401,8040160724,4,7000269119,G07,batch_10
11283040401,8010759466,4,7000269119,G08,batch_11
11419040401,8040157764,4,7000269119,G09,batch_12
11327010401,8010751288,4,7000269119,G10,batch_9
11328060401,8010751934,4,7000269119,G11,batch_2
11415020401,8040157536,4,7000269119,G12,batch_9
11420010401,8040157510,4,7000269119,H01,batch_7
11270030401,8010768710,4,7000269119,H02,batch_12
11281020401,8010759380,4,7000269119,H03,batch_6
11280030401,8010759151,4,7000269119,H04,batch_10
11279050401,8010759746,4,7000269119,H05,batch_5
11282060401,8010759442,4,7000269119,H06,batch_8
11417030401,8040160463,4,7000269119,H07,batch_10
11283050401,8010759377,4,7000269119,H08,batch_11
11419050401,8040157602,4,7000269119,H09,batch_12
11327040401,8010751427,4,7000269119,H10,batch_9
11284010401,8010759920,4,7000269119,H11,batch_8
11415030401,8040157835,4,7000269119,H12,batch_9
11415040401,8040157291,4,7000269120,A01,batch_9
11432020401,8040163993,4,7000269120,A02,batch_4
11330060401,8010752109,4,7000269120,A03,batch_8
11333010401,8010751461,4,7000269120,A04,batch_3
11434070401,8040157897,4,7000269120,A05,batch_10
11332050401,8010761352,4,7000269120,A06,batch_4
11418040401,8040160707,4,7000269120,A07,batch_14
11364060401,8040160215,4,7000269120,A08,batch_11
11435040401,8040157817,4,7000269120,A09,batch_2
11249060401,8038298524,4,7000269120,A10,batch_12
11176020401,8038299353,4,7000269120,A11,batch_1
11181030401,8038297827,4,7000269120,A12,batch_14
11415050401,8040157829,4,7000269120,B01,batch_9
11432030401,8040163369,4,7000269120,B02,batch_4
11330070401,8010751333,4,7000269120,B03,batch_8
11333040401,8010751372,4,7000269120,B04,batch_3
11116010401,8010746792,4,7000269120,B05,batch_13
11329010401,8010751726,4,7000269120,B06,batch_9
11418050401,8040161113,4,7000269120,B07,batch_14
11366010401,8040160039,4,7000269120,B08,batch_14
11435050401,8040157762,4,7000269120,B09,batch_2
11249070401,8038298752,4,7000269120,B10,batch_12
11176030401,8038299228,4,7000269120,B11,batch_1
11181040401,8038296958,4,7000269120,B12,batch_14
11415070401,8040157749,4,7000269120,C01,batch_9
11432040401,8040157705,4,7000269120,C02,batch_4
11433010401,8040163473,4,7000269120,C03,batch_5
11333050401,8010751528,4,7000269120,C04,batch_3
11137010401,8010766075,4,7000269120,C05,batch_9
11329040401,8010751907,4,7000269120,C06,batch_9
11418070401,8040161111,4,7000269120,C07,batch_14
11366040401,8040159958,4,7000269120,C08,batch_14
11435060401,8040157856,4,7000269120,C09,batch_2
11040010401,8019471349,4,7000269120,C10,batch_15
11176040401,8038299337,4,7000269120,C11,batch_1
11181050401,8038297496,4,7000269120,C12,batch_14
11430010401,8040157695,4,7000269120,D01,batch_15
11432050401,8040163544,4,7000269120,D02,batch_4
11433020401,8040163922,4,7000269120,D03,batch_5
11333070401,8010751317,4,7000269120,D04,batch_3
11331010401,8010751573,4,7000269120,D05,batch_4
11329050401,8010751239,4,7000269120,D06,batch_9
11115010401,8019471357,4,7000269120,D07,batch_4
11366050401,8040159648,4,7000269120,D08,batch_14
11101010401,8010759040,4,7000269120,D09,batch_12
11040020401,8010747018,4,7000269120,D10,batch_15
11176050401,8038299465,4,7000269120,D11,batch_1
11182010401,8038297849,4,7000269120,D12,batch_8
11430020401,8040157919,4,7000269120,E01,batch_15
11432070401,8040163703,4,7000269120,E02,batch_4
11433030401,8040157672,4,7000269120,E03,batch_5
11434010401,8040158189,4,7000269120,E04,batch_10
11331040401,8010751482,4,7000269120,E05,batch_4
11329070401,8010751184,4,7000269120,E06,batch_9
11138010401,8010766566,4,7000269120,E07,batch_10
11366060401,8040160117,4,7000269120,E08,batch_14
11102010401,8019472003,4,7000269120,E09,batch_9
11040030401,8019473243,4,7000269120,E10,batch_15
11176060401,8038299384,4,7000269120,E11,batch_1
11182020401,8038297699,4,7000269120,E12,batch_8
11430040401,8040157432,4,7000269120,F01,batch_15
11330010401,8010751642,4,7000269120,F02,batch_8
11433040401,8040158061,4,7000269120,F03,batch_5
11434020401,8040157373,4,7000269120,F04,batch_10
11331050401,8010751552,4,7000269120,F05,batch_4
11418010401,8040160753,4,7000269120,F06,batch_14
11364010401,8040160378,4,7000269120,F07,batch_11
11435010401,8040157760,4,7000269120,F08,batch_2
11249010401,8038297885,4,7000269120,F09,batch_12
11040040401,8019472063,4,7000269120,F10,batch_15
11176070401,8038299539,4,7000269120,F11,batch_1
11182030401,8038297151,4,7000269120,F12,batch_8
11430050401,8040157374,4,7000269120,G01,batch_15
11330040401,8010751512,4,7000269120,G02,batch_8
11433050401,8040157691,4,7000269120,G03,batch_5
11434040401,8040157328,4,7000269120,G04,batch_10
11332010401,8010751300,4,7000269120,G05,batch_4
11418020401,8040161017,4,7000269120,G06,batch_14
11364040401,8040159669,4,7000269120,G07,batch_11
11435020401,8040158177,4,7000269120,G08,batch_2
11249040401,8038298324,4,7000269120,G09,batch_12
11040050401,8019471231,4,7000269120,G10,batch_15
11181010401,8038297742,4,7000269120,G11,batch_14
11182040401,8038297423,4,7000269120,G12,batch_8
11432010401,8040163570,4,7000269120,H01,batch_4
11330050401,8010748265,4,7000269120,H02,batch_8
11433060401,8040157703,4,7000269120,H03,batch_5
11434050401,8040157368,4,7000269120,H04,batch_10
11332040401,8010751789,4,7000269120,H05,batch_4
11418030401,8040160773,4,7000269120,H06,batch_14
11364050401,8040160211,4,7000269120,H07,batch_11
11435030401,8040158171,4,7000269120,H08,batch_2
11249050401,8038298463,4,7000269120,H09,batch_12
11176010401,8038298967,4,7000269120,H10,batch_1
11181020401,8038297261,4,7000269120,H11,batch_14
11182050401,8038297142,4,7000269120,H12,batch_8
11182070401,8038297842,4,7000269121,A01,batch_8
11403040401,8040162669,4,7000269121,A02,batch_12
11404060401,8040163302,4,7000269121,A03,batch_6
11357060401,8010747668,4,7000269121,A04,batch_7
11444020401,8040162605,4,7000269121,A05,batch_8
11029050401,8019471397,4,7000269121,A06,batch_1
11030060401,8019473561,4,7000269121,A07,batch_16
11223010401,8038297969,4,7000269121,A08,batch_9
11240060401,8038297984,4,7000269121,A09,batch_10
11173020401,8038298859,4,7000269121,A10,batch_2
11041040401,8010746654,4,7000269121,A11,batch_2
11042070401,8010758583,4,7000269121,A12,batch_4
11303010401,8010759297,4,7000269121,B01,batch_10
11403050401,8040162383,4,7000269121,B02,batch_12
11404070401,8040162499,4,7000269121,B03,batch_6
11442010401,8040163853,4,7000269121,B04,batch_2
11444040401,8040158783,4,7000269121,B05,batch_8
11029060401,8019471687,4,7000269121,B06,batch_1
11030070401,8019473071,4,7000269121,B07,batch_16
11223040401,8038297914,4,7000269121,B08,batch_9
11240070401,8038299089,4,7000269121,B09,batch_10
11173030401,8038299018,4,7000269121,B10,batch_2
11041050401,8010746612,4,7000269121,B11,batch_2
11044010401,8010758320,4,7000269121,B12,batch_3
11303040401,8010759249,4,7000269121,C01,batch_10
11403070401,8040162675,4,7000269121,C02,batch_12
11335010401,8010751370,4,7000269121,C03,batch_14
11442020401,8040163452,4,7000269121,C04,batch_2
11444050401,8040164070,4,7000269121,C05,batch_8
11029070401,8010746664,4,7000269121,C06,batch_1
11186010401,8038297837,4,7000269121,C07,batch_9
11223050401,8038298462,4,7000269121,C08,batch_9
11172010401,8038299128,4,7000269121,C09,batch_11
11173040401,8038299115,4,7000269121,C10,batch_2
11041060401,8019473765,4,7000269121,C11,batch_2
11044020401,8010758501,4,7000269121,C12,batch_3
11303050401,8010759681,4,7000269121,D01,batch_10
11404010401,8040162389,4,7000269121,D02,batch_6
11335040401,8010759651,4,7000269121,D03,batch_14
11442030401,8040164237,4,7000269121,D04,batch_2
11444060401,8040163970,4,7000269121,D05,batch_8
11030010401,8019473862,4,7000269121,D06,batch_16
11186020401,8038297734,4,7000269121,D07,batch_9
11223060401,8038298620,4,7000269121,D08,batch_9
11172020401,8038299230,4,7000269121,D09,batch_11
11173050401,8038299297,4,7000269121,D10,batch_2
11041070401,8019473340,4,7000269121,D11,batch_2
11044030401,8019473260,4,7000269121,D12,batch_3
11303070401,8010761256,4,7000269121,E01,batch_10
11404020401,8040162415,4,7000269121,E02,batch_6
11335050401,8010751198,4,7000269121,E03,batch_14
11442040401,8040158692,4,7000269121,E04,batch_2
11029010401,8019473225,4,7000269121,E05,batch_1
11030020401,8019475409,4,7000269121,E06,batch_16
11186030401,8038297668,4,7000269121,E07,batch_9
11223070401,8038298171,4,7000269121,E08,batch_9
11172030401,8038298874,4,7000269121,E09,batch_11
11173070401,8038299510,4,7000269121,E10,batch_2
11042010401,8010758386,4,7000269121,E11,batch_4
11044040401,8010746602,4,7000269121,E12,batch_3
11403010401,8040162379,4,7000269121,F01,batch_12
11404030401,8040163107,4,7000269121,F02,batch_6
11357010401,8010768668,4,7000269121,F03,batch_7
11442050401,8040164049,4,7000269121,F04,batch_2
11029020401,8019471573,4,7000269121,F05,batch_1
11030030401,8019475204,4,7000269121,F06,batch_16
11186040401,8038297058,4,7000269121,F07,batch_9
11240010401,8038294898,4,7000269121,F08,batch_10
11172040401,8038299567,4,7000269121,F09,batch_11
11041010401,8010758116,4,7000269121,F10,batch_2
11042020401,8019471477,4,7000269121,F11,batch_4
11044050401,8010758571,4,7000269121,F12,batch_3
11403020401,8040162536,4,7000269121,G01,batch_12
11404040401,8040162617,4,7000269121,G02,batch_6
11357040401,8010752096,4,7000269121,G03,batch_7
11442060401,8040163802,4,7000269121,G04,batch_2
11029030401,8019471637,4,7000269121,G05,batch_1
11030040401,8019473732,4,7000269121,G06,batch_16
11186050401,8038297041,4,7000269121,G07,batch_9
11240040401,8038299103,4,7000269121,G08,batch_10
11172050401,8038299343,4,7000269121,G09,batch_11
11041020401,8010758764,4,7000269121,G10,batch_2
11042030401,8019473295,4,7000269121,G11,batch_4
11238050401,8038298113,4,7000269121,G12,batch_3
11403030401,8040163313,4,7000269121,H01,batch_12
11404050401,8040163100,4,7000269121,H02,batch_6
11357050401,8010751917,4,7000269121,H03,batch_7
11444010401,8040164362,4,7000269121,H04,batch_8
11029040401,8019471546,4,7000269121,H05,batch_1
11030050401,8019473255,4,7000269121,H06,batch_16
11186070401,8038297122,4,7000269121,H07,batch_9
11240050401,8038298030,4,7000269121,H08,batch_10
11173010401,8038299724,4,7000269121,H09,batch_2
11041030401,8019471209,4,7000269121,H10,batch_2
11042050401,8010758493,4,7000269121,H11,batch_4
11238060401,8038293940,4,7000269121,H12,batch_3
60001010401,8038298357,4,7000269126,A01,batch_11
60002030401,8038298669,4,7000269126,A02,batch_14
60003050401,8038298259,4,7000269126,A03,batch_12
60005010401,8038298007,4,7000269126,A04,batch_15
60006030401,8038298677,4,7000269126,A05,batch_1
60007050401,8038298162,4,7000269126,A06,batch_16
60009010401,8038298558,4,7000269126,A07,batch_3
60010030401,8038298302,4,7000269126,A08,batch_5
60011050401,8038297876,4,7000269126,A09,batch_6
60013010401,8038298597,4,7000269126,A10,batch_7
60014030401,8038298301,4,7000269126,A11,batch_4
60015050401,8038298797,4,7000269126,A12,batch_13
60001020401,8038298525,4,7000269126,B01,batch_11
60002040401,8038298500,4,7000269126,B02,batch_14
60003060401,8038293489,4,7000269126,B03,batch_12
60005020401,8038298809,4,7000269126,B04,batch_15
60006040401,8038298777,4,7000269126,B05,batch_1
60007060401,8038298096,4,7000269126,B06,batch_16
60009020401,8038298602,4,7000269126,B07,batch_3
60010040401,8038298578,4,7000269126,B08,batch_5
60011060401,8038298193,4,7000269126,B09,batch_6
60013020401,8038298609,4,7000269126,B10,batch_7
60014040401,8038298576,4,7000269126,B11,batch_4
60015060401,8038298025,4,7000269126,B12,batch_13
60001030401,8038298453,4,7000269126,C01,batch_11
60002050401,8038297973,4,7000269126,C02,batch_14
60004010401,8038297903,4,7000269126,C03,batch_2
60005030401,8038298274,4,7000269126,C04,batch_15
60006050401,8038298485,4,7000269126,C05,batch_1
60008010401,8038298206,4,7000269126,C06,batch_13
60009030401,8038298282,4,7000269126,C07,batch_3
60010050401,8038298567,4,7000269126,C08,batch_5
60012010401,8038297887,4,7000269126,C09,batch_10
60013030401,8038298102,4,7000269126,C10,batch_7
60014050401,8038298721,4,7000269126,C11,batch_4
60016010401,8038298043,4,7000269126,C12,batch_12
60001040401,8038298538,4,7000269126,D01,batch_11
60002060401,8038298116,4,7000269126,D02,batch_14
60004020401,8038298044,4,7000269126,D03,batch_2
60005040401,8038298557,4,7000269126,D04,batch_15
60006060401,8038298291,4,7000269126,D05,batch_1
60008020401,8038298684,4,7000269126,D06,batch_13
60009040401,8038298315,4,7000269126,D07,batch_3
60010060401,8038298169,4,7000269126,D08,batch_5
60012020401,8038298606,4,7000269126,D09,batch_10
60013040401,8038298385,4,7000269126,D10,batch_7
60014060401,8038298130,4,7000269126,D11,batch_4
60016020401,8038297983,4,7000269126,D12,batch_12
60001050401,8038298763,4,7000269126,E01,batch_11
60003010401,8038298304,4,7000269126,E02,batch_12
60004030401,8038298695,4,7000269126,E03,batch_2
60005050401,8038298811,4,7000269126,E04,batch_15
60007010401,8038298472,4,7000269126,E05,batch_16
60008030401,8038298148,4,7000269126,E06,batch_13
60009050401,8038298013,4,7000269126,E07,batch_3
60011010401,8038297916,4,7000269126,E08,batch_6
60012030401,8038293539,4,7000269126,E09,batch_10
60013050401,8038298227,4,7000269126,E10,batch_7
60015010401,8038298425,4,7000269126,E11,batch_13
60016030401,8038298382,4,7000269126,E12,batch_12
60001060401,8038298565,4,7000269126,F01,batch_11
60003020401,8038298402,4,7000269126,F02,batch_12
60004040401,8038298145,4,7000269126,F03,batch_2
60005060401,8038298271,4,7000269126,F04,batch_15
60007020401,8038298451,4,7000269126,F05,batch_16
60008040401,8038298509,4,7000269126,F06,batch_13
60009060401,8038298293,4,7000269126,F07,batch_3
60011020401,8038298433,4,7000269126,F08,batch_6
60012040401,8038298111,4,7000269126,F09,batch_10
60013060401,8038298440,4,7000269126,F10,batch_7
60015020401,8038298416,4,7000269126,F11,batch_13
60016040401,8038298805,4,7000269126,F12,batch_12
60002010401,8038298584,4,7000269126,G01,batch_14
60003030401,8038298179,4,7000269126,G02,batch_12
60004050401,8038298256,4,7000269126,G03,batch_2
60006010401,8038298125,4,7000269126,G04,batch_1
60007030401,8038298727,4,7000269126,G05,batch_16
60008050401,8038298053,4,7000269126,G06,batch_13
60010010401,8038298325,4,7000269126,G07,batch_5
60011030401,8038298020,4,7000269126,G08,batch_6
60012050401,8038298483,4,7000269126,G09,batch_10
60014010401,8038298478,4,7000269126,G10,batch_4
60015030401,8038298180,4,7000269126,G11,batch_13
60016050401,8038298123,4,7000269126,G12,batch_12
60002020401,8038297987,4,7000269126,H01,batch_14
60003040401,8038298784,4,7000269126,H02,batch_12
60004060401,8038298184,4,7000269126,H03,batch_2
60006020401,8038298552,4,7000269126,H04,batch_1
60007040401,8038297883,4,7000269126,H05,batch_16
60008060401,8038298161,4,7000269126,H06,batch_13
60010020401,8038297853,4,7000269126,H07,batch_5
60011040401,8038298791,4,7000269126,H08,batch_6
60012060401,8038298244,4,7000269126,H09,batch_10
60014020401,8038298289,4,7000269126,H10,batch_4
60015040401,8038298443,4,7000269126,H11,batch_13
60016060401,8038298513,4,7000269126,H12,batch_12
60019010401,8038298577,4,7000269127,A01,batch_14
60020030401,8038297927,4,7000269127,A02,batch_16
60017050401,8038298041,4,7000269127,A03,batch_9
60021010401,8018511707,4,7000269127,A04,batch_15
60022030401,8010743626,4,7000269127,A05,batch_11
60023050401,8010758979,4,7000269127,A06,batch_1
60019020401,8038298157,4,7000269127,B01,batch_14
60020040401,8038298548,4,7000269127,B02,batch_16
60017060401,8038298186,4,7000269127,B03,batch_9
60021020401,8019484496,4,7000269127,B04,batch_15
60022040401,8019466732,4,7000269127,B05,batch_11
60023060401,8010741435,4,7000269127,B06,batch_1
60019030401,8038298219,4,7000269127,C01,batch_14
60020050401,8038298192,4,7000269127,C02,batch_16
60018010401,8038298601,4,7000269127,C03,batch_8
60021030401,8019484501,4,7000269127,C04,batch_15
60022050401,8010753977,4,7000269127,C05,batch_11
60019040401,8038298109,4,7000269127,D01,batch_14
60020060401,8038298470,4,7000269127,D02,batch_16
60018020401,8038298311,4,7000269127,D03,batch_8
60021040401,8018511800,4,7000269127,D04,batch_15
60022060401,8018511778,4,7000269127,D05,batch_11
60019050401,8038298178,4,7000269127,E01,batch_14
60017010401,8038298579,4,7000269127,E02,batch_9
60018030401,8038298706,4,7000269127,E03,batch_8
60021050401,8019485981,4,7000269127,E04,batch_15
60023010401,8010742708,4,7000269127,E05,batch_1
60019060401,8038298717,4,7000269127,F01,batch_14
60017020401,8038298092,4,7000269127,F02,batch_9
60018040401,8038298495,4,7000269127,F03,batch_8
60021060401,8019466996,4,7000269127,F04,batch_15
60023020401,8019475135,4,7000269127,F05,batch_1
60020010401,8038298757,4,7000269127,G01,batch_16
60017030401,8038298413,4,7000269127,G02,batch_9
60018050401,8038297908,4,7000269127,G03,batch_8
60022010401,8010744202,4,7000269127,G04,batch_11
60023030401,8019468641,4,7000269127,G05,batch_1
60020020401,8038298405,4,7000269127,H01,batch_16
60017040401,8038298553,4,7000269127,H02,batch_9
60018060401,8038298224,4,7000269127,H03,batch_8
60022020401,8019484516,4,7000269127,H04,batch_11
60023040401,8010743135,4,7000269127,H05,batch_1
